anno;mes;dia;hora;ndig;reflectancia;rmin;rmax;nc;N;Hext;brilloSolarC;dj
2012.0;3.0;12.0;7.0;87.0;0.0858213249835911;0.0090905727953887;0.2849427415610046;0.27815895931345186;11.974644969643778;10483.753164949409;0.7218410406865481;72.0
2012.0;3.0;12.0;10.0;214.0;0.395252468907127;0.0959437969535486;0.9019934997025825;0.3713278113406477;11.974644969643778;10483.753164949409;0.6286721886593523;72.0
2012.0;3.0;12.0;13.0;383.0;0.9179802470224644;-0.0739454419266923;1.1161965489755137;0.8334515516062178;11.974644969643778;10483.753164949409;0.16654844839378224;72.0
2012.0;3.0;12.0;15.0;251.0;0.4412678589147598;0.0612306670742767;0.6283840293246253;0.6700783547021094;11.974644969643778;10483.753164949409;0.3299216452978906;72.0
2012.0;3.0;12.0;16.0;111.0;0.140357206280722;-0.0444021323580081;0.4830732212313118;0.35027103613750926;11.974644969643778;10483.753164949409;0.6497289638624908;72.0
2012.0;3.0;12.0;17.0;52.0;0.0352719028257222;0.0194918903455275;0.4955497128779207;0.03314726012956326;11.974644969643778;10483.753164949409;0.9668527398704367;72.0
2012.0;3.0;12.0;18.0;40.0;0.0160350004372465;0.0;0.06096027526411601;0.2630401580008191;11.974644969643778;10483.753164949409;0.736959841999181;72.0
2012.0;3.0;13.0;7.0;100.0;0.1049722639996248;0.0090905727953887;0.2849427415610046;0.34758360477384603;11.977749449007767;10488.418006652491;0.6524163952261539;73.0
2012.0;3.0;13.0;10.0;340.0;0.6646914050918498;0.0959437969535486;0.9019934997025825;0.7055986823127488;11.977749449007767;10488.418006652491;0.2944013176872512;73.0
2012.0;3.0;13.0;13.0;170.0;0.3655156493130633;-0.0739454419266923;1.1161965489755137;0.3692509755971346;11.977749449007767;10488.418006652491;0.6307490244028654;73.0
2012.0;3.0;13.0;14.0;148.0;0.275841076180169;0.1137144486349847;0.884316079487954;0.21038967613620072;11.977749449007767;10488.418006652491;0.7896103238637993;73.0
2012.0;3.0;13.0;15.0;142.0;0.2243367215269148;0.0612306670742767;0.6283840293246253;0.28758721239959967;11.977749449007767;10488.418006652491;0.7124127876004003;73.0
2012.0;3.0;13.0;16.0;182.0;0.2615316257935214;-0.0444021323580081;0.4830732212313118;0.5799963089644611;11.977749449007767;10488.418006652491;0.4200036910355389;73.0
2012.0;3.0;13.0;17.0;118.0;0.1363069126675377;0.0194918903455275;0.4955497128779207;0.24537990301390655;11.977749449007767;10488.418006652491;0.7546200969860934;73.0
2012.0;3.0;13.0;18.0;45.0;0.0232963871103931;0.0;0.06096027526411601;0.3821568555827439;11.977749449007767;10488.418006652491;0.6178431444172561;73.0
2012.0;3.0;14.0;7.0;43.0;0.0206820201537426;0.0090905727953887;0.2849427415610046;0.042020504715345706;11.980855410701936;10492.557036157905;0.9579794952846543;74.0
2012.0;3.0;14.0;10.0;106.0;0.1646244551574411;0.0959437969535486;0.9019934997025825;0.08520648040642778;11.980855410701936;10492.557036157905;0.9147935195935722;74.0
2012.0;3.0;14.0;13.0;264.0;0.6089418594846989;-0.0739454419266923;1.1161965489755137;0.5737864108917943;11.980855410701936;10492.557036157905;0.4262135891082057;74.0
2012.0;3.0;14.0;16.0;81.0;0.0887630901754605;-0.0444021323580081;0.4830732212313118;0.25245771509003617;11.980855410701936;10492.557036157905;0.7475422849099638;74.0
2012.0;3.0;15.0;7.0;48.0;0.0280457443179161;0.0090905727953887;0.2849427415610046;0.06871496282718408;11.983962331253016;10496.168254437716;0.931285037172816;75.0
2012.0;3.0;15.0;10.0;121.0;0.1967532662141235;0.0959437969535486;0.9019934997025825;0.12506607088466634;11.983962331253016;10496.168254437716;0.8749339291153336;75.0
2012.0;3.0;15.0;13.0;129.0;0.2589961828493625;-0.0739454419266923;1.1161965489755137;0.27974949822891565;11.983962331253016;10496.168254437716;0.7202505017710843;75.0
2012.0;3.0;15.0;14.0;106.0;0.1781397652927943;0.1137144486349847;0.884316079487954;0.08360391942915825;11.983962331253016;10496.168254437716;0.9163960805708418;75.0
2012.0;3.0;15.0;15.0;90.0;0.1207883119842228;0.0612306670742767;0.6283840293246253;0.10501153457617449;11.983962331253016;10496.168254437716;0.8949884654238255;75.0
2012.0;3.0;15.0;16.0;113.0;0.1431823584790121;-0.0444021323580081;0.4830732212313118;0.35562702515020095;11.983962331253016;10496.168254437716;0.644372974849799;75.0
2012.0;3.0;15.0;17.0;64.0;0.0534594790436881;0.0194918903455275;0.4955497128779207;0.07135181293202945;11.983962331253016;10496.168254437716;0.9286481870679706;75.0
2012.0;3.0;15.0;18.0;38.0;0.0130733104045357;0.0;0.06096027526411601;0.21445622330106578;11.983962331253016;10496.168254437716;0.7855437766989342;75.0
2012.0;3.0;16.0;7.0;99.0;0.1032427640402457;0.0090905727953887;0.2849427415610046;0.34131394241404556;11.987069695771163;10499.250246633706;0.6586860575859544;76.0
2012.0;3.0;16.0;10.0;236.0;0.4428135783723758;0.0959437969535486;0.9019934997025825;0.430332993407016;11.987069695771163;10499.250246633706;0.5696670065929841;76.0
2012.0;3.0;16.0;13.0;420.0;1.0120916468880383;-0.0739454419266923;1.1161965489755137;0.9125273262490663;11.987069695771163;10499.250246633706;0.0874726737509337;76.0
2012.0;3.0;16.0;16.0;373.0;0.5855112103749344;-0.0444021323580081;0.4830732212313118;1.0;11.987069695771163;10499.250246633706;0.0;76.0
2012.0;3.0;16.0;18.0;74.0;0.0652887277895718;0.0;0.06096027526411601;1.0;11.987069695771163;10499.250246633706;0.0;76.0
2012.0;3.0;17.0;7.0;103.0;0.1090539244255471;0.0090905727953887;0.2849427415610046;0.362380154839727;11.990176997153153;10501.802176395186;0.637619845160273;77.0
2012.0;3.0;17.0;10.0;109.0;0.1711758224995888;0.0959437969535486;0.9019934997025825;0.0933342265240732;11.990176997153153;10501.802176395186;0.9066657734759268;77.0
2012.0;3.0;17.0;13.0;354.0;0.8406990748218263;-0.0739454419266923;1.1161965489755137;0.7685171380728764;11.990176997153153;10501.802176395186;0.23148286192712364;77.0
2012.0;3.0;17.0;16.0;212.0;0.3110142850641641;-0.0444021323580081;0.4830732212313118;0.6738066812101542;11.990176997153153;10501.802176395186;0.3261933187898458;77.0
2012.0;3.0;18.0;7.0;62.0;0.0485927310105489;0.0090905727953887;0.2849427415610046;0.1432004627403315;11.99328373527968;10503.823779802273;0.8567995372596685;78.0
2012.0;3.0;18.0;10.0;109.0;0.1712099926587041;0.0959437969535486;0.9019934997025825;0.0933766186482794;11.99328373527968;10503.823779802273;0.9066233813517206;78.0
2012.0;3.0;18.0;13.0;255.0;0.5841768108153447;-0.0739454419266923;1.1161965489755137;0.5529779284933363;11.99328373527968;10503.823779802273;0.44702207150666373;78.0
2012.0;3.0;18.0;16.0;384.0;0.602416084527448;-0.0444021323580081;0.4830732212313118;1.0;11.99328373527968;10503.823779802273;0.0;78.0
2012.0;3.0;19.0;7.0;81.0;0.0765082553018697;0.0090905727953887;0.2849427415610046;0.2443978700916576;11.996389416208164;10505.315358906597;0.7556021299083424;79.0
2012.0;3.0;19.0;9.0;316.0;0.5241013575693724;-0.0564960419593884;0.518517862541644;1.0;11.996389416208164;10505.315358906597;0.0;79.0
2012.0;3.0;19.0;10.0;403.0;0.8005375330741995;0.0959437969535486;0.9019934997025825;0.8741318726595058;11.996389416208164;10505.315358906597;0.12586812734049424;79.0
2012.0;3.0;19.0;11.0;468.0;1.0824018699647702;0.1442485333911582;0.8992401888959498;1.0;11.996389416208164;10505.315358906597;0.0;79.0
2012.0;3.0;19.0;12.0;437.0;1.0824822509038277;-0.066009883311318;1.0546451576083677;1.0;11.996389416208164;10505.315358906597;0.0;79.0
2012.0;3.0;19.0;13.0;442.0;1.0666681286009831;-0.0739454419266923;1.1161965489755137;0.9583844442485516;11.996389416208164;10505.315358906597;0.041615555751448374;79.0
2012.0;3.0;19.0;14.0;425.0;0.9118200119426046;0.1137144486349847;0.884316079487954;1.0;11.996389416208164;10505.315358906597;0.0;79.0
2012.0;3.0;19.0;15.0;355.0;0.6417792261751563;0.0612306670742767;0.6283840293246253;1.0;11.996389416208164;10505.315358906597;0.0;79.0
2012.0;3.0;19.0;16.0;278.0;0.4218844961826302;-0.0444021323580081;0.4830732212313118;0.8839969969548157;11.996389416208164;10505.315358906597;0.1160030030451843;79.0
2012.0;3.0;19.0;17.0;154.0;0.1898612572021492;0.0194918903455275;0.4955497128779207;0.3578753646990623;11.996389416208164;10505.315358906597;0.6421246353009378;79.0
2012.0;3.0;19.0;18.0;51.0;0.03180391414461;0.0;0.06096027526411601;0.5217153959167116;11.996389416208164;10505.315358906597;0.47828460408328843;79.0
2012.0;3.0;20.0;7.0;97.0;0.0999680567623553;0.0090905727953887;0.2849427415610046;0.32944270249396784;11.999493551362333;10506.277774920083;0.6705572975060321;80.0
2012.0;3.0;20.0;10.0;294.0;0.5672972871456514;0.0959437969535486;0.9019934997025825;0.5847697587190355;11.999493551362333;10506.277774920083;0.41523024128096453;80.0
2012.0;3.0;20.0;13.0;313.0;0.7328345992078958;-0.0739454419266923;1.1161965489755137;0.6778855357611538;11.999493551362333;10506.277774920083;0.32211446423884615;80.0
2012.0;3.0;20.0;16.0;343.0;0.5311748668242541;-0.0444021323580081;0.4830732212313118;1.0;11.999493551362333;10506.277774920083;0.0;80.0
2012.0;3.0;21.0;7.0;49.0;0.0293784923038417;0.0090905727953887;0.2849427415610046;0.07354634766598882;12.002595656719894;10506.712441080854;0.9264536523340112;81.0
2012.0;3.0;21.0;10.0;234.0;0.4388910067272601;0.0959437969535486;0.9019934997025825;0.4254665792991294;12.002595656719894;10506.712441080854;0.5745334207008705;81.0
2012.0;3.0;21.0;13.0;133.0;0.2680986194091139;-0.0739454419266923;1.1161965489755137;0.28739769199851045;12.002595656719894;10506.712441080854;0.7126023080014896;81.0
2012.0;3.0;21.0;16.0;251.0;0.3749408245950049;-0.0444021323580081;0.4830732212313118;0.7950000964016676;12.002595656719894;10506.712441080854;0.20499990359833242;81.0
2012.0;3.0;21.0;17.0;438.0;0.6194371410974009;0.0194918903455275;0.4955497128779207;1.0;12.002595656719894;10506.712441080854;0.0;81.0
2012.0;3.0;21.0;18.0;56.0;0.0389372835702504;0.0;0.06096027526411601;0.6387320825168691;12.002595656719894;10506.712441080854;0.3612679174831309;81.0
2012.0;3.0;22.0;6.0;31.0;0.0028804707835541;-0.0030384656579682;0.00475849622753112;0.759133689306633;12.005695251999551;10506.621315223862;0.24086631069336695;82.0
2012.0;3.0;22.0;7.0;153.0;0.1819986388005599;0.0090905727953887;0.2849427415610046;0.6268142345188031;12.005695251999551;10506.621315223862;0.37318576548119686;82.0
2012.0;3.0;22.0;8.0;213.0;0.2935775948190596;0.0326821475402291;0.304129451062735;0.9611274228671771;12.005695251999551;10506.621315223862;0.03887257713282288;82.0
2012.0;3.0;22.0;9.0;384.0;0.648147328177055;-0.0564960419593884;0.518517862541644;1.0;12.005695251999551;10506.621315223862;0.0;82.0
2012.0;3.0;22.0;10.0;467.0;0.93777290262798;0.0959437969535486;0.9019934997025825;1.0;12.005695251999551;10506.621315223862;0.0;82.0
2012.0;3.0;22.0;11.0;306.0;0.6829206721960356;0.1442485333911582;0.8992401888959498;0.713480917143009;12.005695251999551;10506.621315223862;0.286519082856991;82.0
2012.0;3.0;22.0;12.0;318.0;0.7657635503251641;-0.066009883311318;1.0546451576083677;0.7422207577399305;12.005695251999551;10506.621315223862;0.25777924226006954;82.0
2012.0;3.0;22.0;13.0;245.0;0.5562297287079166;-0.0739454419266923;1.1161965489755137;0.5294957874370054;12.005695251999551;10506.621315223862;0.4705042125629946;82.0
2012.0;3.0;22.0;14.0;144.0;0.2636688799168053;0.1137144486349847;0.884316079487954;0.1945939708378737;12.005695251999551;10506.621315223862;0.8054060291621263;82.0
2012.0;3.0;22.0;15.0;366.0;0.6602108236148029;0.0612306670742767;0.6283840293246253;1.0;12.005695251999551;10506.621315223862;0.0;82.0
2012.0;3.0;22.0;16.0;231.0;0.3406056557752636;-0.0444021323580081;0.4830732212313118;0.7299066876080619;12.005695251999551;10506.621315223862;0.2700933123919381;82.0
2012.0;3.0;22.0;17.0;162.0;0.2011368161131397;0.0194918903455275;0.4955497128779207;0.38156063648182614;12.005695251999551;10506.621315223862;0.6184393635181739;82.0
2012.0;3.0;22.0;18.0;55.0;0.0374493825720455;0.0;0.06096027526411601;0.6143243679558958;12.005695251999551;10506.621315223862;0.38567563204410416;82.0
2012.0;3.0;23.0;6.0;32.0;0.0043152260613323;-0.0030384656579682;0.00475849622753112;0.9431483476887059;12.008791859848555;10506.006892082129;0.056851652311294076;83.0
2012.0;3.0;23.0;7.0;49.0;0.0293307489546672;0.0090905727953887;0.2849427415610046;0.07337327181384617;12.008791859848555;10506.006892082129;0.9266267281861538;83.0
2012.0;3.0;23.0;8.0;100.0;0.1132364858616606;0.0326821475402291;0.304129451062735;0.2967586609853823;12.008791859848555;10506.006892082129;0.7032413390146177;83.0
2012.0;3.0;23.0;9.0;154.0;0.2281963030801451;-0.0564960419593884;0.518517862541644;0.4951051493034328;12.008791859848555;10506.006892082129;0.5048948506965671;83.0
2012.0;3.0;23.0;10.0;168.0;0.2976058105941938;0.0959437969535486;0.9019934997025825;0.25018558155021525;12.008791859848555;10506.006892082129;0.7498144184497848;83.0
2012.0;3.0;23.0;11.0;186.0;0.387012193565679;0.1442485333911582;0.8992401888959498;0.3215448255679166;12.008791859848555;10506.006892082129;0.6784551744320835;83.0
2012.0;3.0;23.0;12.0;222.0;0.5110907929438404;-0.066009883311318;1.0546451576083677;0.5149672782282319;12.008791859848555;10506.006892082129;0.48503272177176815;83.0
2012.0;3.0;23.0;13.0;147.0;0.303520231234045;-0.0739454419266923;1.1161965489755137;0.31716020109045434;12.008791859848555;10506.006892082129;0.6828397989095456;83.0
2012.0;3.0;23.0;16.0;214.0;0.311424235492492;-0.0444021323580081;0.4830732212313118;0.674583874733109;12.008791859848555;10506.006892082129;0.325416125266891;83.0
2012.0;3.0;24.0;7.0;110.0;0.118692864304205;0.0090905727953887;0.2849427415610046;0.3973225659209604;12.01188500503205;10504.872195342738;0.6026774340790396;84.0
2012.0;3.0;24.0;10.0;368.0;0.725790335178296;0.0959437969535486;0.9019934997025825;0.7813991321833564;12.01188500503205;10504.872195342738;0.21860086781664356;84.0
2012.0;3.0;24.0;13.0;548.0;1.3333513619528503;-0.0739454419266923;1.1161965489755137;1.0;12.01188500503205;10504.872195342738;0.0;84.0
2012.0;3.0;24.0;14.0;421.0;0.8959274213451408;0.1137144486349847;0.884316079487954;1.0;12.01188500503205;10504.872195342738;0.0;84.0
2012.0;3.0;24.0;15.0;297.0;0.5232180617620311;0.0612306670742767;0.6283840293246253;0.8145722575895219;12.01188500503205;10504.872195342738;0.1854277424104781;84.0
2012.0;3.0;24.0;16.0;199.0;0.2856931870042793;-0.0444021323580081;0.4830732212313118;0.6258023566714209;12.01188500503205;10504.872195342738;0.3741976433285791;84.0
2012.0;3.0;24.0;17.0;113.0;0.1266595064369713;0.0194918903455275;0.4955497128779207;0.22511470459904395;12.01188500503205;10504.872195342738;0.7748852954009561;84.0
2012.0;3.0;24.0;18.0;40.0;0.0158051571188359;0.0;0.06096027526411601;0.259269779382698;12.01188500503205;10504.872195342738;0.740730220617302;84.0
2012.0;3.0;25.0;7.0;77.0;0.0702792253906104;0.0090905727953887;0.2849427415610046;0.22181682626976934;12.014974213625331;10503.220769479887;0.7781831737302307;85.0
2012.0;3.0;25.0;10.0;349.0;0.6850586427650246;0.0959437969535486;0.9019934997025825;0.7308666497888391;12.014974213625331;10503.220769479887;0.2691333502111609;85.0
2012.0;3.0;25.0;13.0;125.0;0.2463128145042447;-0.0739454419266923;1.1161965489755137;0.26909247709860246;12.014974213625331;10503.220769479887;0.7309075229013975;85.0
2012.0;3.0;25.0;16.0;94.0;0.1090499145948484;-0.0444021323580081;0.4830732212313118;0.2909179469877767;12.014974213625331;10503.220769479887;0.7090820530122233;85.0
2012.0;3.0;26.0;7.0;107.0;0.1141106390248074;0.0090905727953887;0.2849427415610046;0.38071140313800256;12.01805901221029;10501.056671385526;0.6192885968619974;86.0
2012.0;3.0;26.0;10.0;426.0;0.8497977503145663;0.0959437969535486;0.9019934997025825;0.9352449989001888;12.01805901221029;10501.056671385526;0.06475500109981125;86.0
2012.0;3.0;26.0;13.0;450.0;1.0787078372464514;-0.0739454419266923;1.1161965489755137;0.9685006394063591;12.01805901221029;10501.056671385526;0.03149936059364089;86.0
2012.0;3.0;26.0;16.0;85.0;0.0937891025933485;-0.0444021323580081;0.4830732212313118;0.2619861459137465;12.01805901221029;10501.056671385526;0.7380138540862535;86.0
2012.0;3.0;27.0;7.0;46.0;0.0248499713622332;0.0090905727953887;0.2849427415610046;0.057129870094423066;12.021138927077107;10498.384461815996;0.942870129905577;87.0
2012.0;3.0;27.0;10.0;105.0;0.1626546913475722;0.0959437969535486;0.9019934997025825;0.08276275540640483;12.021138927077107;10498.384461815996;0.9172372445935951;87.0
2012.0;3.0;27.0;12.0;426.0;1.0480146085440116;-0.066009883311318;1.0546451576083677;0.9940833273199622;12.021138927077107;10498.384461815996;0.0059166726800378155;87.0
2012.0;3.0;27.0;13.0;408.0;0.9696945020511658;-0.0739454419266923;1.1161965489755137;0.8769037240562451;12.021138927077107;10498.384461815996;0.12309627594375494;87.0
2012.0;3.0;27.0;14.0;262.0;0.5297695074539331;0.1137144486349847;0.884316079487954;0.5399093930782658;12.021138927077107;10498.384461815996;0.4600906069217342;87.0
2012.0;3.0;27.0;15.0;98.0;0.1339716312502742;0.0612306670742767;0.6283840293246253;0.12825625133804414;12.021138927077107;10498.384461815996;0.8717437486619559;87.0
2012.0;3.0;27.0;16.0;77.0;0.0802509142037772;-0.0444021323580081;0.4830732212313118;0.23632013460639772;12.021138927077107;10498.384461815996;0.7636798653936023;87.0
2012.0;3.0;27.0;17.0;61.0;0.0480351749701282;0.0194918903455275;0.4955497128779207;0.05995760026117097;12.021138927077107;10498.384461815996;0.9400423997388291;87.0
2012.0;3.0;27.0;18.0;43.0;0.0200414677679322;0.0;0.06096027526411601;0.3287627505141782;12.021138927077107;10498.384461815996;0.6712372494858219;87.0
2012.0;3.0;28.0;7.0;134.0;0.1533597156772586;0.0090905727953887;0.2849427415610046;0.5229944122877334;12.024213483432495;10495.209196671503;0.47700558771226664;88.0
2012.0;3.0;28.0;10.0;281.0;0.5392147398875852;0.0959437969535486;0.9019934997025825;0.5499300370960504;12.024213483432495;10495.209196671503;0.4500699629039496;88.0
2012.0;3.0;28.0;13.0;209.0;0.4598443523170335;-0.0739454419266923;1.1161965489755137;0.4485093361331433;12.024213483432495;10495.209196671503;0.5514906638668566;88.0
2012.0;3.0;28.0;16.0;75.0;0.0767721406393162;-0.0444021323580081;0.4830732212313118;0.22972499505951854;12.024213483432495;10495.209196671503;0.7702750049404814;88.0
2012.0;3.0;29.0;7.0;53.0;0.0350249725584665;0.0090905727953887;0.2849427415610046;0.09401557319316767;12.027282204615558;10491.53641812295;0.9059844268068323;89.0
2012.0;3.0;29.0;10.0;103.0;0.1583000697811949;0.0959437969535486;0.9019934997025825;0.07736033226608748;12.027282204615558;10491.53641812295;0.9226396677339125;89.0
2012.0;3.0;29.0;13.0;121.0;0.2346594871297111;-0.0739454419266923;1.1161965489755137;0.2593009333470039;12.027282204615558;10491.53641812295;0.7406990666529961;89.0
2012.0;3.0;29.0;16.0;74.0;0.0749702095158991;-0.0444021323580081;0.4830732212313118;0.226308852274542;12.027282204615558;10491.53641812295;0.773691147725458;89.0
2012.0;3.0;30.0;7.0;66.0;0.0539525958518385;0.0090905727953887;0.2849427415610046;0.16263067010565305;12.030344611322526;10487.372145598874;0.837369329894347;90.0
2012.0;3.0;30.0;10.0;148.0;0.2544861692312018;0.0959437969535486;0.9019934997025825;0.1966905660245816;12.030344611322526;10487.372145598874;0.8033094339754184;90.0
2012.0;3.0;30.0;11.0;128.0;0.2433403317131134;0.1442485333911582;0.8992401888959498;0.13124886559931825;12.030344611322526;10487.372145598874;0.8687511344006817;90.0
2012.0;3.0;30.0;12.0;177.0;0.3894613492270325;-0.066009883311318;1.0546451576083677;0.4064330377388566;12.030344611322526;10487.372145598874;0.5935669622611435;90.0
2012.0;3.0;30.0;13.0;178.0;0.3794185087742042;-0.0739454419266923;1.1161965489755137;0.3809326569153457;12.030344611322526;10487.372145598874;0.6190673430846543;90.0
2012.0;3.0;30.0;14.0;137.0;0.2441659253440852;0.1137144486349847;0.884316079487954;0.16928523310378335;12.030344611322526;10487.372145598874;0.8307147668962167;90.0
2012.0;3.0;30.0;15.0;85.0;0.1081021408123065;0.0612306670742767;0.6283840293246253;0.08264338511906792;12.030344611322526;10487.372145598874;0.9173566148809321;90.0
2012.0;3.0;30.0;16.0;72.0;0.0715103725212121;-0.0444021323580081;0.4830732212313118;0.2197496131155106;12.030344611322526;10487.372145598874;0.7802503868844894;90.0
2012.0;3.0;30.0;17.0;56.0;0.040346156424063;0.0194918903455275;0.4955497128779207;0.04380616196495013;12.030344611322526;10487.372145598874;0.9561938380350499;90.0
2012.0;3.0;30.0;18.0;35.0;0.0085574592627916;0.0;0.06096027526411601;0.14037763487313037;12.030344611322526;10487.372145598874;0.8596223651268696;90.0
2012.0;3.0;31.0;7.0;54.0;0.0364245444549174;0.0090905727953887;0.2849427415610046;0.09908920340138286;12.033400220841552;10482.722866643402;0.9009107965986172;91.0
2012.0;3.0;31.0;10.0;112.0;0.177436332319664;0.0959437969535486;0.9019934997025825;0.10110112948145128;12.033400220841552;10482.722866643402;0.8988988705185488;91.0
2012.0;3.0;31.0;13.0;269.0;0.6100932281367861;-0.0739454419266923;1.1161965489755137;0.5747538321414338;12.033400220841552;10482.722866643402;0.42524616785856617;91.0
2012.0;3.0;31.0;16.0;66.0;0.0614216278787713;-0.0444021323580081;0.4830732212313118;0.2006231372076037;12.033400220841552;10482.722866643402;0.7993768627923963;91.0
2012.0;4.0;1.0;7.0;40.0;0.0160267200745369;0.0090905727953887;0.2849427415610046;0.02514443627608981;12.036448546298786;10477.595527654044;0.9748555637239102;92.0
2012.0;4.0;1.0;10.0;108.0;0.1689557259084445;0.0959437969535486;0.9019934997025825;0.09057993409821824;12.036448546298786;10477.595527654044;0.9094200659017817;92.0
2012.0;4.0;1.0;13.0;220.0;0.4850623408437981;-0.0739454419266923;1.1161965489755137;0.4696983948501185;12.036448546298786;10477.595527654044;0.5303016051498814;92.0
2012.0;4.0;1.0;16.0;134.0;0.1741318318097932;-0.0444021323580081;0.4830732212313118;0.4143017539696211;12.036448546298786;10477.595527654044;0.5856982460303789;92.0
2012.0;4.0;2.0;7.0;65.0;0.0524078908633672;0.0090905727953887;0.2849427415610046;0.15703091355712365;12.039489095916933;10471.997524506402;0.8429690864428764;93.0
2012.0;4.0;2.0;10.0;192.0;0.3484486573326812;0.0959437969535486;0.9019934997025825;0.31326214688494314;12.039489095916933;10471.997524506402;0.6867378531150569;93.0
2012.0;4.0;2.0;13.0;110.0;0.205326899105374;-0.0739454419266923;1.1161965489755137;0.2346546405108852;12.039489095916933;10471.997524506402;0.7653453594891149;93.0
2012.0;4.0;2.0;15.0;77.0;0.0921751950698315;0.0612306670742767;0.6283840293246253;0.054561129414402554;12.039489095916933;10471.997524506402;0.9454388705855974;93.0
2012.0;4.0;2.0;16.0;91.0;0.1026338976379923;-0.0444021323580081;0.4830732212313118;0.2787543133446179;12.039489095916933;10471.997524506402;0.721245686655382;93.0
2012.0;4.0;2.0;17.0;96.0;0.0997440241861452;0.0194918903455275;0.4955497128779207;0.16857644185682288;12.039489095916933;10471.997524506402;0.8314235581431771;93.0
2012.0;4.0;2.0;18.0;54.0;0.0355535327404219;0.0;0.06096027526411601;0.583224609573742;12.039489095916933;10471.997524506402;0.416775390426258;93.0
2012.0;4.0;3.0;7.0;113.0;0.1221841730973668;0.0090905727953887;0.2849427415610046;0.4099790145136422;12.04252137228765;10465.93669307102;0.5900209854863578;94.0
2012.0;4.0;3.0;10.0;101.0;0.1538394966972668;0.0959437969535486;0.9019934997025825;0.07182646373575328;12.04252137228765;10465.93669307102;0.9281735362642467;94.0
2012.0;4.0;3.0;13.0;236.0;0.5237222692690129;-0.0739454419266923;1.1161965489755137;0.5021818537321195;12.04252137228765;10465.93669307102;0.49781814626788046;94.0
2012.0;4.0;3.0;16.0;76.0;0.0776611574942525;-0.0444021323580081;0.4830732212313118;0.23141041381678706;12.04252137228765;10465.93669307102;0.7685895861832129;94.0
2012.0;4.0;4.0;7.0;97.0;0.0988292001391785;0.0090905727953887;0.2849427415610046;0.32531419907029363;12.045544871659004;10459.42129962586;0.6746858009297063;95.0
2012.0;4.0;4.0;10.0;309.0;0.5979380729058718;0.0959437969535486;0.9019934997025825;0.6227832778056623;12.045544871659004;10459.42129962586;0.37721672219433766;95.0
2012.0;4.0;4.0;13.0;263.0;0.5908680894677092;-0.0739454419266923;1.1161965489755137;0.5586001808829794;12.045544871659004;10459.42129962586;0.44139981911702064;95.0
2012.0;4.0;4.0;16.0;327.0;0.4915032449141005;-0.0444021323580081;0.4830732212313118;1.0;12.045544871659004;10459.42129962586;0.0;95.0
2012.0;4.0;5.0;7.0;67.0;0.0551823025878815;0.0090905727953887;0.2849427415610046;0.16708851700802;12.048559083239295;10452.460031166163;0.83291148299198;96.0
2012.0;4.0;5.0;10.0;213.0;0.3926968143572559;0.0959437969535486;0.9019934997025825;0.3681572195754562;12.048559083239295;10452.460031166163;0.6318427804245438;96.0
2012.0;4.0;5.0;13.0;219.0;0.4787924574698277;-0.0739454419266923;1.1161965489755137;0.4644302138919645;12.048559083239295;10452.460031166163;0.5355697861080355;96.0
2012.0;4.0;5.0;14.0;338.0;0.6903820198417566;0.1137144486349847;0.884316079487954;0.7483342211052237;12.048559083239295;10452.460031166163;0.25166577889477626;96.0
2012.0;4.0;5.0;15.0;171.0;0.2709847989658207;0.0612306670742767;0.6283840293246253;0.3698367070580036;12.048559083239295;10452.460031166163;0.6301632929419965;96.0
2012.0;4.0;5.0;16.0;232.0;0.3342013407525679;-0.0444021323580081;0.4830732212313118;0.7177652387628862;12.048559083239295;10452.460031166163;0.2822347612371138;96.0
2012.0;4.0;5.0;17.0;121.0;0.1363388442705216;0.0194918903455275;0.4955497128779207;0.24544697806544974;12.048559083239295;10452.460031166163;0.7545530219345502;96.0
2012.0;4.0;5.0;18.0;50.0;0.0297552359315541;0.0;0.06096027526411601;0.4881086216004898;12.048559083239295;10452.460031166163;0.5118913783995103;96.0
2012.0;4.0;6.0;7.0;52.0;0.0333720593128828;0.0090905727953887;0.2849427415610046;0.08802354763476747;12.051563488518694;10445.061985612005;0.9119764523652325;97.0
2012.0;4.0;6.0;10.0;347.0;0.6782449106126249;0.0959437969535486;0.9019934997025825;0.7224134090902055;12.051563488518694;10445.061985612005;0.27758659090979454;97.0
2012.0;4.0;6.0;13.0;115.0;0.2162654576044393;-0.0739454419266923;1.1161965489755137;0.2438456098092402;12.051563488518694;10445.061985612005;0.7561543901907598;97.0
2012.0;4.0;6.0;16.0;152.0;0.2021239730003599;-0.0444021323580081;0.4830732212313118;0.467369903979073;12.051563488518694;10445.061985612005;0.5326300960209269;97.0
2012.0;4.0;7.0;7.0;111.0;0.1188795107876466;0.0090905727953887;0.2849427415610046;0.39799918370604725;12.054557560610014;10437.236661912042;0.6020008162939527;98.0
2012.0;4.0;7.0;10.0;558.0;1.127491874628228;0.0959437969535486;0.9019934997025825;1.0;12.054557560610014;10437.236661912042;0.0;98.0
2012.0;4.0;7.0;13.0;272.0;0.6097712626267416;-0.0739454419266923;1.1161965489755137;0.5744833051685972;12.054557560610014;10437.236661912042;0.42551669483140275;98.0
